RowId,YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,Geolocation
NHANES~1999-2000~59~NH021~RAC07~Crude,1999-2000,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Race,Other,C2,T9,NH021,Crude,BOC04,RAC07,59,
NHANES~2001-2002~59~NH021~OVR01~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),70.5,70.5,,,67.5,73.4,Overall,Overall,C2,T9,NH021,Crude,BOC01,OVR01,59,
NHANES~2001-2002~59~NH021~OVR01~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),62.8,62.8,,,59.2,66.3,Overall,Overall,C2,T9,NH021,AgeStdz,BOC01,OVR01,59,
NHANES~2001-2002~59~NH021~GEN01~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),64.7,64.7,,,61.9,67.4,Gender,Male,C2,T9,NH021,Crude,BOC02,GEN01,59,
NHANES~2001-2002~59~NH021~GEN01~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),55.9,55.9,,,52.6,59.1,Gender,Male,C2,T9,NH021,AgeStdz,BOC02,GEN01,59,
NHANES~2001-2002~59~NH021~GEN02~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),75.2,75.2,,,68.8,80.7,Gender,Female,C2,T9,NH021,Crude,BOC02,GEN02,59,
NHANES~2001-2002~59~NH021~GEN02~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),74.5,74.5,,,67.8,80.3,Gender,Female,C2,T9,NH021,AgeStdz,BOC02,GEN02,59,
NHANES~2001-2002~59~NH021~AGE01~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Age,18-24,C2,T9,NH021,Crude,BOC03,AGE01,59,
NHANES~2001-2002~59~NH021~AGE04~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),58.1,58.1,,,50.4,65.5,Age,25-44,C2,T9,NH021,Crude,BOC03,AGE04,59,
NHANES~2001-2002~59~NH021~AGE05~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),72.2,72.2,,,67.6,76.4,Age,45-64,C2,T9,NH021,Crude,BOC03,AGE05,59,
NHANES~2001-2002~59~NH021~AGE06~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),74.2,74.2,,,71.0,77.2,Age,65+,C2,T9,NH021,Crude,BOC03,AGE06,59,
NHANES~2001-2002~59~NH021~AGE07~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),71.7,71.7,,,68.3,74.8,Age,35+,C2,T9,NH021,Crude,BOC03,AGE07,59,
NHANES~2001-2002~59~NH021~AGE08~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),72.8,72.8,,,68.2,76.9,Age,75+,C2,T9,NH021,Crude,BOC03,AGE08,59,
NHANES~2001-2002~59~NH021~RAC01~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),61.1,61.1,,,54.2,67.5,Race,Non-Hispanic White,C2,T9,NH021,AgeStdz,BOC04,RAC01,59,
NHANES~2001-2002~59~NH021~RAC01~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),70.2,70.2,,,66.2,73.9,Race,Non-Hispanic White,C2,T9,NH021,Crude,BOC04,RAC01,59,
NHANES~2001-2002~59~NH021~RAC02~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),78.5,78.5,,,74.3,82.2,Race,Non-Hispanic Black,C2,T9,NH021,Crude,BOC04,RAC02,59,
NHANES~2001-2002~59~NH021~RAC02~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),75.5,75.5,,,69.4,80.6,Race,Non-Hispanic Black,C2,T9,NH021,AgeStdz,BOC04,RAC02,59,
NHANES~2001-2002~59~NH021~RAC03~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C2,T9,NH021,Crude,BOC04,RAC03,59,
NHANES~2001-2002~59~NH021~RAC03~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C2,T9,NH021,AgeStdz,BOC04,RAC03,59,
NHANES~2001-2002~59~NH021~RAC04~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C2,T9,NH021,AgeStdz,BOC04,RAC04,59,
NHANES~2001-2002~59~NH021~RAC04~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C2,T9,NH021,Crude,BOC04,RAC04,59,
NHANES~2001-2002~59~NH021~RAC07~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Race,Other,C2,T9,NH021,AgeStdz,BOC04,RAC07,59,
NHANES~2001-2002~59~NH021~RAC07~Crude,2001-2002,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Race,Other,C2,T9,NH021,Crude,BOC04,RAC07,59,
NHANES~2003-2004~59~NH021~OVR01~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),67.5,67.5,,,61.2,73.2,Overall,Overall,C2,T9,NH021,AgeStdz,BOC01,OVR01,59,
NHANES~2003-2004~59~NH021~OVR01~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),75.4,75.4,,,71.8,78.8,Overall,Overall,C2,T9,NH021,Crude,BOC01,OVR01,59,
NHANES~2003-2004~59~NH021~GEN01~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),76.3,76.3,,,71.0,81.0,Gender,Male,C2,T9,NH021,Crude,BOC02,GEN01,59,
NHANES~2003-2004~59~NH021~GEN01~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),68.1,68.1,,,61.9,73.7,Gender,Male,C2,T9,NH021,AgeStdz,BOC02,GEN01,59,
NHANES~2003-2004~59~NH021~GEN02~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),74.6,74.6,,,69.6,79.0,Gender,Female,C2,T9,NH021,Crude,BOC02,GEN02,59,
NHANES~2003-2004~59~NH021~GEN02~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),68.0,68.0,,,56.3,77.8,Gender,Female,C2,T9,NH021,AgeStdz,BOC02,GEN02,59,
NHANES~2003-2004~59~NH021~AGE01~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Age,18-24,C2,T9,NH021,Crude,BOC03,AGE01,59,
NHANES~2003-2004~59~NH021~AGE04~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),67.2,67.2,,,58.8,74.7,Age,25-44,C2,T9,NH021,Crude,BOC03,AGE04,59,
NHANES~2003-2004~59~NH021~AGE05~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),75.0,75.0,,,68.9,80.3,Age,45-64,C2,T9,NH021,Crude,BOC03,AGE05,59,
NHANES~2003-2004~59~NH021~AGE06~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),79.5,79.5,,,75.2,83.1,Age,65+,C2,T9,NH021,Crude,BOC03,AGE06,59,
NHANES~2003-2004~59~NH021~AGE07~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),77.0,77.0,,,73.6,80.1,Age,35+,C2,T9,NH021,Crude,BOC03,AGE07,59,
NHANES~2003-2004~59~NH021~AGE08~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),74.3,74.3,,,68.6,79.3,Age,75+,C2,T9,NH021,Crude,BOC03,AGE08,59,
NHANES~2003-2004~59~NH021~RAC01~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),75.4,75.4,,,71.0,79.4,Race,Non-Hispanic White,C2,T9,NH021,Crude,BOC04,RAC01,59,
NHANES~2003-2004~59~NH021~RAC01~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),68.2,68.2,,,58.4,76.6,Race,Non-Hispanic White,C2,T9,NH021,AgeStdz,BOC04,RAC01,59,
NHANES~2003-2004~59~NH021~RAC02~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),66.1,66.1,,,55.9,74.9,Race,Non-Hispanic Black,C2,T9,NH021,AgeStdz,BOC04,RAC02,59,
NHANES~2003-2004~59~NH021~RAC02~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),74.7,74.7,,,67.8,80.5,Race,Non-Hispanic Black,C2,T9,NH021,Crude,BOC04,RAC02,59,
NHANES~2003-2004~59~NH021~RAC03~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C2,T9,NH021,Crude,BOC04,RAC03,59,
NHANES~2003-2004~59~NH021~RAC03~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C2,T9,NH021,AgeStdz,BOC04,RAC03,59,
NHANES~2003-2004~59~NH021~RAC04~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C2,T9,NH021,AgeStdz,BOC04,RAC04,59,
NHANES~2003-2004~59~NH021~RAC04~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C2,T9,NH021,Crude,BOC04,RAC04,59,
NHANES~2003-2004~59~NH021~RAC07~Crude,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Race,Other,C2,T9,NH021,Crude,BOC04,RAC07,59,
NHANES~2003-2004~59~NH021~RAC07~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Race,Other,C2,T9,NH021,AgeStdz,BOC04,RAC07,59,
NHANES~2005-2006~59~NH021~OVR01~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),78.0,78.0,,,74.6,81.0,Overall,Overall,C2,T9,NH021,Crude,BOC01,OVR01,59,
NHANES~2005-2006~59~NH021~OVR01~Age-Standardized,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),68.3,68.3,,,63.7,72.6,Overall,Overall,C2,T9,NH021,AgeStdz,BOC01,OVR01,59,
NHANES~2005-2006~59~NH021~GEN01~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),72.5,72.5,,,67.7,76.9,Gender,Male,C2,T9,NH021,Crude,BOC02,GEN01,59,
NHANES~2005-2006~59~NH021~GEN01~Age-Standardized,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),63.7,63.7,,,59.0,68.1,Gender,Male,C2,T9,NH021,AgeStdz,BOC02,GEN01,59,
NHANES~2005-2006~59~NH021~GEN02~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),83.2,83.2,,,79.2,86.5,Gender,Female,C2,T9,NH021,Crude,BOC02,GEN02,59,
NHANES~2005-2006~59~NH021~GEN02~Age-Standardized,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),83.0,83.0,,,73.4,89.6,Gender,Female,C2,T9,NH021,AgeStdz,BOC02,GEN02,59,
NHANES~2005-2006~59~NH021~AGE01~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Age,18-24,C2,T9,NH021,Crude,BOC03,AGE01,59,
NHANES~2005-2006~59~NH021~AGE04~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),60.5,60.5,,,52.4,68.0,Age,25-44,C2,T9,NH021,Crude,BOC03,AGE04,59,
NHANES~2005-2006~59~NH021~AGE05~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),81.0,81.0,,,76.7,84.6,Age,45-64,C2,T9,NH021,Crude,BOC03,AGE05,59,
NHANES~2005-2006~59~NH021~AGE06~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),82.5,82.5,,,78.8,85.6,Age,65+,C2,T9,NH021,Crude,BOC03,AGE06,59,
NHANES~2005-2006~59~NH021~AGE07~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),80.1,80.1,,,76.9,82.9,Age,35+,C2,T9,NH021,Crude,BOC03,AGE07,59,
NHANES~2005-2006~59~NH021~AGE08~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),77.4,77.4,,,71.4,82.5,Age,75+,C2,T9,NH021,Crude,BOC03,AGE08,59,
NHANES~2005-2006~59~NH021~RAC01~Crude,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Crude,Percent (%),78.4,78.4,,,74.6,81.7,Race,Non-Hispanic White,C2,T9,NH021,Crude,BOC04,RAC01,59,
NHANES~2005-2006~59~NH021~RAC01~Age-Standardized,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),66.5,66.5,,,60.8,71.8,Race,Non-Hispanic White,C2,T9,NH021,AgeStdz,BOC04,RAC01,59,
NHANES~2005-2006~59~NH021~RAC02~Age-Standardized,2005-2006,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension (BP =140/90); NHANES,Age-Standardized,Percent (%),72.7,72.7,,,65.4,78.9,Race,Non-Hispanic Black,C2,T9,NH021,AgeStdz,BOC04,RAC02,59,
